"Job ID","Account Job ID","Service Job","Job Mode","Computer Name","User Name","Login Name","Card ID","Number of Card Issuance","Main Code","Sub Code","Starting Date & Time","Completing Date & Time","Black & White Total Count","Full Color Total Count","2-Color Total Count","Single Color Total Count","12x18(A3W):B/W","12x18(A3W):Full Color","12x18(A3W):2 Color","12x18(A3W):Single Color","A3:B/W","A3:Full Color","A3:2 Color","A3:Single Color","9x12(A4W):B/W","9x12(A4W):Full Color","9x12(A4W):2 Color","9x12(A4W):Single Color","A4:B/W","A4:Full Color","A4:2 Color","A4:Single Color","A5:B/W","A5:Full Color","A5:2 Color","A5:Single Color","B4:B/W","B4:Full Color","B4:2 Color","B4:Single Color","B5:B/W","B5:Full Color","B5:2 Color","B5:Single Color","13x19:B/W","13x19:Full Color","13x19:2 Color","13x19:Single Color","Ledger:B/W","Ledger:Full Color","Ledger:2 Color","Ledger:Single Color","Foolscap:B/W","Foolscap:Full Color","Foolscap:2 Color","Foolscap:Single Color","Legal:B/W","Legal:Full Color","Legal:2 Color","Legal:Single Color","Letter:B/W","Letter:Full Color","Letter:2 Color","Letter:Single Color","Executive:B/W","Executive:Full Color","Executive:2 Color","Executive:Single Color","Invoice:B/W","Invoice:Full Color","Invoice:2 Color","Invoice:Single Color","8 1/2x13 2/5:B/W","8 1/2x13 2/5:Full Color","8 1/2x13 2/5:2 Color","8 1/2x13 2/5:Single Color","8 1/2x13 1/2:B/W","8 1/2x13 1/2:Full Color","8 1/2x13 1/2:2 Color","8 1/2x13 1/2:Single Color","8K:B/W","8K:Full Color","8K:2 Color","8K:Single Color","16K:B/W","16K:Full Color","16K:2 Color","16K:Single Color","Japanese Postcard / A6:B/W","Japanese Postcard / A6:Full Color","Japanese Postcard / A6:2 Color","Japanese Postcard / A6:Single Color","320x450:B/W","320x450:Full Color","320x450:2 Color","320x450:Single Color","225x320:B/W","225x320:Full Color","225x320:2 Color","225x320:Single Color","234x318:B/W","234x318:Full Color","234x318:2 Color","234x318:Single Color","220x312:B/W","220x312:Full Color","220x312:2 Color","220x312:Single Color","318x469:B/W","318x469:Full Color","318x469:2 Color","318x469:Single Color","312x440:B/W","312x440:Full Color","312x440:2 Color","312x440:Single Color","Monarch:B/W","Monarch:Full Color","Monarch:2 Color","Monarch:Single Color","COM-9:B/W","COM-9:Full Color","COM-9:2 Color","COM-9:Single Color","COM-10:B/W","COM-10:Full Color","COM-10:2 Color","COM-10:Single Color","DL:B/W","DL:Full Color","DL:2 Color","DL:Single Color","C4:B/W","C4:Full Color","C4:2 Color","C4:Single Color","C5:B/W","C5:Full Color","C5:2 Color","C5:Single Color","Chokei3:B/W","Chokei3:Full Color","Chokei3:2 Color","Chokei3:Single Color","Chokei4:B/W","Chokei4:Full Color","Chokei4:2 Color","Chokei4:Single Color","C6:B/W","C6:Full Color","C6:2 Color","C6:Single Color","YOKEI-4:B/W","YOKEI-4:Full Color","YOKEI-4:2 Color","YOKEI-4:Single Color","kaku-2:B/W","kaku-2:Full Color","kaku-2:2 Color","kaku-2:Single Color","kaku-3:B/W","kaku-3:Full Color","kaku-3:2 Color","kaku-3:Single Color","Custom(Large):B/W","Custom(Large):Full Color","Custom(Large):2 Color","Custom(Large):Single Color","Custom:B/W","Custom:Full Color","Custom:2 Color","Custom:Single Color","Long Size:B/W","Long Size:Full Color","Long Size:2 Color","Long Size:Single Color","12x18(A3W)","A3","9x12(A4W)","A4","A5","B4","B5","13x19","Ledger","Foolscap","Legal","Letter","Executive","Invoice","8 1/2x13 2/5","8 1/2x13 1/2","8K","16K","Japanese Postcard / A6","320x450","225x320","234x318","220x312","318x469","312x440","Monarch","COM-9","COM-10","DL","C4","C5","Chokei3","Chokei4","C6","YOKEI-4","kaku-2","kaku-3","Custom(Large)","Custom","Long Size","Invalid Paper Count(Black & White)","Invalid Paper Count(Color)","Number of Reserved Sets","Number of Completed Sets","Number of Reserved Pages","Number of Completed Pages","Result","Error Cause","Output","Staple","Staple Count","Punch Count","Punch","Fold","Fold Count","Saddle Fold","Saddle Fold Count","Printer Tone","Direct Address","Sender Name","Sender Address","Transmission Type","Administrative Serial Number","Broadcast number","Entry Order","File Type","Sign","Encrypt","Compression Mode/Compression Ratio","Communication Time","Fax No.","Document Filing","Storing Mode","Color Setting","Special Modes","File Name","Data Size [KB]","Original Size","Original Type","Original Count","Paper Size","Paper Type","Paper Property","Duplex Setup","Resolution","Model Name","Unit Serial Number","Name","Machine Location","Machine ID"
"1973","1992","No","Print","N/A","No Authentication","No Authentication","N/A","N/A","N/A","N/A","2022-10-20T10:31:27","2022-10-20T10:31:44","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","OK","N/A","Sort","No Staple","0","0","No Punch","No Fold","0","No Saddle Fold","0","4bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No filing","No filing","Auto","Not Set","Printer_10202022_103127","0","Letter","Text","1","Letter","Plain Paper 1","None","1-Sided","600x600","MX-3071S","1505815X00","N/A","N/A","N/A"
"1974","1993","No","Print","N/A","No Authentication","No Authentication","N/A","N/A","N/A","N/A","2022-10-20T10:34:39","2022-10-20T10:34:50","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","OK","N/A","Sort","No Staple","0","0","No Punch","No Fold","0","No Saddle Fold","0","4bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No filing","No filing","Auto","Not Set","Printer_10202022_103438","0","Letter","Text","1","Letter","Plain Paper 1","None","1-Sided","600x600","MX-3071S","1505815X00","N/A","N/A","N/A"
"1975","1994","No","Print","N/A","No Authentication","No Authentication","N/A","N/A","N/A","N/A","2022-10-20T10:40:35","2022-10-20T10:40:50","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","OK","N/A","Sort","No Staple","0","0","No Punch","No Fold","0","No Saddle Fold","0","4bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No filing","No filing","Auto","Not Set","Printer_10202022_104035","0","Letter","Text","1","Letter","Plain Paper 1","None","1-Sided","600x600","MX-3071S","1505815X00","N/A","N/A","N/A"
"1976","1995","No","Copy","N/A","No Authentication","No Authentication","N/A","N/A","N/A","N/A","2022-10-20T10:41:18","2022-10-20T10:41:33","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","2","OK","N/A","Sort","No Staple","0","0","No Punch","No Fold","0","No Saddle Fold","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No filing","No filing","Full Color","Not Set","No filing","0","Letter","Auto","2","Letter","Plain Paper 1","None","1-Side to 2-Side","600x600","MX-3071S","1505815X00","N/A","N/A","N/A"
"1977","1996","No","Print","N/A","No Authentication","No Authentication","N/A","N/A","N/A","N/A","2022-10-20T11:02:07","2022-10-20T11:02:30","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","2","OK","N/A","Sort","No Staple","0","0","No Punch","No Fold","0","No Saddle Fold","0","4bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No filing","No filing","Auto","Not Set","Printer_10202022_110207","0","Legal","Text","2","Legal","Plain Paper 1","None","2-Sided Booklet","600x600","MX-3071S","1505815X00","N/A","N/A","N/A"
"1978","1997","No","Print","N/A","No Authentication","No Authentication","N/A","N/A","N/A","N/A","2022-10-20T11:10:58","2022-10-20T11:11:22","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","2","OK","N/A","Sort","No Staple","0","0","No Punch","No Fold","0","No Saddle Fold","0","4bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No filing","No filing","Auto","Not Set","Printer_10202022_111058","0","Legal","Text","2","Legal","Plain Paper 1","None","2-Sided Booklet","600x600","MX-3071S","1505815X00","N/A","N/A","N/A"
"1979","1998","No","Copy","N/A","No Authentication","No Authentication","N/A","N/A","N/A","N/A","2022-10-20T11:51:33","2022-10-20T11:51:47","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","1","OK","N/A","Sort","No Staple","0","0","No Punch","No Fold","0","No Saddle Fold","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No filing","No filing","B/W","Not Set","No filing","0","Ledger","Auto","1","Ledger","Plain Paper 1","None","1-Side to 1-Side","600x400","MX-3071S","1505815X00","N/A","N/A","N/A"
"1980","1999","No","Print","N/A","No Authentication","No Authentication","N/A","N/A","N/A","N/A","2022-10-20T11:55:54","2022-10-20T11:56:12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","OK","N/A","Sort","No Staple","0","0","No Punch","No Fold","0","No Saddle Fold","0","4bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No filing","No filing","Auto","Not Set","Printer_10202022_115554","0","Letter","Text","1","Letter","Plain Paper 1","None","1-Sided","600x600","MX-3071S","1505815X00","N/A","N/A","N/A"
"1981","2000","No","Print","N/A","No Authentication","No Authentication","N/A","N/A","N/A","N/A","2022-10-20T13:12:00","2022-10-20T13:12:18","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","OK","N/A","Sort","No Staple","0","0","No Punch","No Fold","0","No Saddle Fold","0","4bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No filing","No filing","Auto","Not Set","Printer_10202022_131200","0","Letter","Text","1","Letter","Plain Paper 1","None","1-Sided","600x600","MX-3071S","1505815X00","N/A","N/A","N/A"
"1982","2001","No","Print","N/A","No Authentication","No Authentication","N/A","N/A","N/A","N/A","2022-10-20T13:33:24","2022-10-20T13:33:40","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","OK","N/A","Sort","No Staple","0","0","No Punch","No Fold","0","No Saddle Fold","0","4bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No filing","No filing","Auto","Not Set","Printer_10202022_133324","0","Letter","Text","1","Letter","Plain Paper 1","None","1-Sided","600x600","MX-3071S","1505815X00","N/A","N/A","N/A"
"1983","2002","No","Copy","N/A","No Authentication","No Authentication","N/A","N/A","N/A","N/A","2022-10-20T13:34:30","2022-10-20T13:34:41","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","OK","N/A","Group","No Staple","0","0","No Punch","No Fold","0","No Saddle Fold","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No filing","No filing","Full Color","Not Set","No filing","0","Letter","Auto","1","Ledger","Plain Paper 1","None","1-Side to 1-Side","600x600","MX-3071S","1505815X00","N/A","N/A","N/A"
"1984","2003","No","Copy","N/A","No Authentication","No Authentication","N/A","N/A","N/A","N/A","2022-10-20T13:35:59","2022-10-20T13:36:10","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","OK","N/A","Group","No Staple","0","0","No Punch","No Fold","0","No Saddle Fold","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No filing","No filing","Full Color","Not Set","No filing","0","Letter-R","Auto","1","Ledger","Plain Paper 1","None","1-Side to 1-Side","600x600","MX-3071S","1505815X00","N/A","N/A","N/A"
"1985","2004","No","Copy","N/A","No Authentication","No Authentication","N/A","N/A","N/A","N/A","2022-10-20T13:41:07","2022-10-20T13:41:20","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","OK","N/A","Sort","No Staple","0","0","No Punch","No Fold","0","No Saddle Fold","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No filing","No filing","Full Color","Not Set","No filing","0","Ledger","Auto","1","Ledger","Plain Paper 1","None","1-Side to 1-Side","600x600","MX-3071S","1505815X00","N/A","N/A","N/A"
"1986","2005","No","Copy","N/A","No Authentication","No Authentication","N/A","N/A","N/A","N/A","2022-10-20T13:41:42","2022-10-20T13:42:26","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","1","1","OK","N/A","Sort","No Staple","0","0","No Punch","No Fold","0","No Saddle Fold","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No filing","No filing","Full Color","Not Set","No filing","0","Ledger","Auto","1","Ledger","Plain Paper 1","None","1-Side to 1-Side","600x600","MX-3071S","1505815X00","N/A","N/A","N/A"
"1987","2006","No","Print","N/A","No Authentication","No Authentication","N/A","N/A","N/A","N/A","2022-10-20T13:56:42","2022-10-20T13:57:10","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","4","OK","N/A","Sort","No Staple","0","0","No Punch","No Fold","0","No Saddle Fold","0","4bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No filing","No filing","Auto","Not Set","Printer_10202022_135642","0","Legal","Text","4","Legal","Plain Paper 1","None","2-Sided Tablet","600x600","MX-3071S","1505815X00","N/A","N/A","N/A"
"1988","2007","No","Print","N/A","No Authentication","No Authentication","N/A","N/A","N/A","N/A","2022-10-20T16:02:29","2022-10-20T16:02:42","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","OK","N/A","Sort","No Staple","0","0","No Punch","No Fold","0","No Saddle Fold","0","4bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No filing","No filing","Auto","Not Set","Printer_10202022_160229","0","Letter","Text","1","Letter","Plain Paper 1","None","1-Sided","600x600","MX-3071S","1505815X00","N/A","N/A","N/A"
"1989","2008","No","Print","N/A","No Authentication","No Authentication","N/A","N/A","N/A","N/A","2022-10-21T09:12:50","2022-10-21T09:13:28","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","4","OK","N/A","Sort","No Staple","0","0","No Punch","No Fold","0","No Saddle Fold","0","4bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No filing","No filing","Auto","Not Set","Printer_10212022_091250","0","Legal","Text","4","Legal","Plain Paper 1","None","2-Sided Tablet","600x600","MX-3071S","1505815X00","N/A","N/A","N/A"
